Results of parsing:
ID	nyskol	SK1X	%	Class Average	Spread	Difference	SK2X	%	Class Average	Spread	Difference	SK3X	%	Class Average	Spread	Difference	SK4X	%	Class Average	Spread	Difference	SK5X	%	Class Average	Spread	Difference	SK6X	%	Class Average	Spread	Difference	SK7X	%	Class Average	Spread	Difference	SK10X	%	Class Average	Spread	Difference	Class size	
16	171	0	0.00	1.30	1.34	-0.9690	0	0.00	0.85	1.23	-0.6934	0	0.00	1.15	2.60	-0.4421	0	0.00	1.20	2.02	-0.5953	0	0.00	0.75	2.00	-0.3756	0	0.00	1.00	1.65	-0.6045	0	0.00	0.90	1.41	-0.6381	2	10.53	1.20	2.24	0.3574	20
17	171	0	0.00	1.30	1.34	-0.9690	3	15.79	0.85	1.23	1.7539	0	0.00	1.15	2.60	-0.4421	2	10.53	1.20	2.02	0.3969	0	0.00	0.75	2.00	-0.3756	0	0.00	1.00	1.65	-0.6045	0	0.00	0.90	1.41	-0.6381	0	0.00	1.20	2.24	-0.5361	20
18	171	3	15.79	1.30	1.34	1.2671	2	10.53	0.85	1.23	0.9381	0	0.00	1.15	2.60	-0.4421	0	0.00	1.20	2.02	-0.5953	0	0.00	0.75	2.00	-0.3756	0	0.00	1.00	1.65	-0.6045	2	10.53	0.90	1.41	0.7799	0	0.00	1.20	2.24	-0.5361	20
19	171	2	10.53	1.30	1.34	0.5217	0	0.00	0.85	1.23	-0.6934	0	0.00	1.15	2.60	-0.4421	0	0.00	1.20	2.02	-0.5953	0	0.00	0.75	2.00	-0.3756	0	0.00	1.00	1.65	-0.6045	0	0.00	0.90	1.41	-0.6381	0	0.00	1.20	2.24	-0.5361	20
20	171	3	15.79	1.30	1.34	1.2671	1	5.26	0.85	1.23	0.1224	0	0.00	1.15	2.60	-0.4421	0	0.00	1.20	2.02	-0.5953	0	0.00	0.75	2.00	-0.3756	0	0.00	1.00	1.65	-0.6045	2	10.53	0.90	1.41	0.7799	0	0.00	1.20	2.24	-0.5361	20
21	172	0	0.00	0.82	1.07	-0.7665	3	18.75	0.41	1.00	2.5788	0	0.00	0.76	1.86	-0.4122	0	0.00	0.76	1.09	-0.7007	0	0.00	0.12	0.33	-0.3542	1	6.25	0.35	0.61	1.0672	4	25.00	0.47	1.07	3.3060	0	0.00	0.71	1.69	-0.4185	17
22	172	0	0.00	0.82	1.07	-0.7665	0	0.00	0.41	1.00	-0.4103	0	0.00	0.76	1.86	-0.4122	0	0.00	0.76	1.09	-0.7007	0	0.00	0.12	0.33	-0.3542	0	0.00	0.35	0.61	-0.5821	1	6.25	0.47	1.07	0.4959	0	0.00	0.71	1.69	-0.4185	17
23	172	0	0.00	0.82	1.07	-0.7665	0	0.00	0.41	1.00	-0.4103	0	0.00	0.76	1.86	-0.4122	3	18.75	0.76	1.09	2.0481	0	0.00	0.12	0.33	-0.3542	0	0.00	0.35	0.61	-0.5821	0	0.00	0.47	1.07	-0.4408	0	0.00	0.71	1.69	-0.4185	17
24	172	3	18.75	0.82	1.07	2.0257	0	0.00	0.41	1.00	-0.4103	0	0.00	0.76	1.86	-0.4122	0	0.00	0.76	1.09	-0.7007	0	0.00	0.12	0.33	-0.3542	0	0.00	0.35	0.61	-0.5821	0	0.00	0.47	1.07	-0.4408	0	0.00	0.71	1.69	-0.4185	17
25	172	1	6.25	0.82	1.07	0.1642	0	0.00	0.41	1.00	-0.4103	0	0.00	0.76	1.86	-0.4122	0	0.00	0.76	1.09	-0.7007	0	0.00	0.12	0.33	-0.3542	0	0.00	0.35	0.61	-0.5821	0	0.00	0.47	1.07	-0.4408	1	6.25	0.71	1.69	0.1744	17
